EWOA,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23
95,5.93E-59,1.85E-28,4.01E-59,5.51E-32,0.922717122,0.02,0.001389358,-12559.21575,0,4.44E-16,0,8.97E-03,0.061007494,2.916099987,0.008281797,-1.031260875,0.407779965,6.402999903,-3.74696861,-2.659024717,-9.295794425,-9.748901384,-9.104513036
96,5.06E-60,1.25E-29,2.12E-59,1.93E-32,0.922714079,0.02,0.001377456,-12559.21698,0,4.44E-16,0,8.96E-03,0.060277401,2.916016097,0.008260751,-1.031262084,0.407779774,6.402209822,-3.746983539,-2.660372962,-9.295794618,-9.753719689,-9.165579263
97,1.84E-60,1.22E-29,1.15E-59,9.26E-33,0.922687371,0.02,0.001377456,-12559.223,0,4.44E-16,0,8.94E-03,0.05991893,2.912648305,0.008256489,-1.031264256,0.407770373,6.402189202,-3.747275471,-2.661813819,-9.296167069,-9.758953069,-9.165737809
98,3.11E-61,1.43E-30,8.99E-60,7.29E-33,0.919858409,0.02,0.001377456,-12559.22427,0,4.44E-16,0,8.92E-03,0.059006558,2.912647695,0.008252215,-1.03126858,0.407760441,6.402188955,-3.747290634,-2.662636903,-9.297079539,-9.758985153,-9.165786328
99,1.25E-61,3.89E-31,1.48E-60,4.82E-33,0.919841505,0.02,0.00134931,-12559.2263,0,4.44E-16,0,8.61E-03,0.058661774,2.896533203,0.008234285,-1.031269033,0.407744432,6.401346188,-3.747337545,-2.665942791,-9.297103981,-9.758985216,-9.176780237
100,7.56E-62,3.84E-31,1.44E-62,1.53E-33,0.919830241,0.02,0.001318824,-12559.22641,0,4.44E-16,0,8.50E-03,0.058622243,2.89653298,0.008234185,-1.031270038,0.407734912,6.387384876,-3.747369624,-2.670236971,-9.297105358,-9.759682227,-9.176875042
101,8.39E-63,9.65E-32,1.08E-62,7.79E-34,0.919357588,0.02,0.001318824,-12559.22722,0,4.44E-16,0,7.92E-03,0.058462266,2.896532974,0.008221841,-1.031272425,0.407734162,6.387182625,-3.747372979,-2.670356058,-9.298050882,-9.760675892,-9.176899228
102,3.18E-63,2.00E-32,3.72E-63,5.07E-34,0.918699667,0.02,0.001281529,-12559.22722,0,4.44E-16,0,7.78E-03,0.05779684,2.893545144,0.008218871,-1.031273481,0.407725915,6.387033577,-3.747374064,-2.671107805,-9.298821299,-9.761007621,-9.179750078
103,1.83E-64,1.92E-32,1.00E-63,3.84E-34,0.918664355,0.02,0.001281529,-12559.22726,0,4.44E-16,0,7.71E-03,0.056866427,2.893026881,0.008217628,-1.031274125,0.407712354,6.386052378,-3.747382573,-2.671541018,-9.301595015,-9.761348746,-9.180555903
104,9.26E-66,1.70E-32,1.08E-64,9.97E-35,0.918660849,0.02,0.001232644,-12559.23068,0,4.44E-16,0,7.60E-03,0.056592213,2.892974117,0.00821645,-1.031274698,0.407691686,6.385959606,-3.747396164,-2.674829953,-9.302265717,-9.761502425,-9.183632609
105,1.26E-66,1.57E-32,3.78E-66,4.46E-35,0.918547849,0.02,0.001213577,-12559.23138,0,4.44E-16,0,7.58E-03,0.056556389,2.89288137,0.008215629,-1.031275773,0.407635317,6.385889952,-3.747401419,-2.675557589,-9.341899683,-9.761541245,-9.337047554
106,2.27E-67,7.17E-33,3.76E-66,3.70E-35,0.918434335,0.02,0.001213577,-12559.23261,0,4.44E-16,0,7.57E-03,0.056015498,2.892873214,0.008214755,-1.031277045,0.407564897,6.383422456,-3.74741107,-2.676108696,-9.352719009,-9.774601815,-9.338322602
107,2.14E-67,3.03E-33,2.02E-66,9.54E-36,0.347254121,0.02,0.001213577,-12559.23261,0,4.44E-16,0,7.49E-03,0.055356515,2.892873211,0.008210272,-1.031277523,0.407561024,6.382230442,-3.747415488,-2.676940251,-9.352761819,-9.774609042,-9.346268493
108,9.89E-68,2.51E-34,6.80E-67,6.96E-36,0.347228452,0.02,0.001213577,-12559.23266,0,4.44E-16,0,7.30E-03,0.05534037,2.892726859,0.008209365,-1.031283016,0.407544181,6.382203802,-3.747417594,-2.679493701,-9.461242628,-9.774611734,-9.347741943
109,3.10E-68,4.82E-35,5.73E-67,3.76E-36,0.346975067,0.02,0.00113459,-12559.2327,0,4.44E-16,0,7.27E-03,0.055126294,2.892725931,0.008204166,-1.031283422,0.407524201,6.382070719,-3.747427813,-2.68132152,-9.46127684,-9.775507533,-9.347970505
110,1.11E-69,4.04E-35,2.74E-67,3.72E-36,0.346898408,0.02,0.001118488,-12559.23276,0,4.44E-16,0,7.27E-03,0.055089327,2.858986568,0.008203439,-1.031284367,0.407466555,6.379962482,-3.748607929,-2.681882334,-9.462081238,-9.775554242,-9.348518017
111,7.71E-70,2.30E-35,2.61E-68,7.09E-37,0.34635879,0.02,0.001118488,-12559.23276,0,4.44E-16,0,7.24E-03,0.055080903,2.858967254,0.008203325,-1.031284452,0.407445911,6.379825223,-3.74861186,-2.682085123,-9.463659338,-9.775685644,-9.350121994
112,1.46E-70,1.75E-35,2.17E-69,6.35E-37,0.345892953,0.02,0.001109597,-12559.23279,0,4.44E-16,0,7.22E-03,0.055025528,2.858967197,0.008202797,-1.031287556,0.407406711,6.374227473,-3.748638154,-2.682844671,-9.465310024,-9.775913454,-9.350420858
113,1.46E-71,5.19E-36,2.21E-70,4.95E-37,0.345867015,0.02,0.001108604,-12559.23284,0,4.44E-16,0,7.22E-03,0.054998676,2.858963711,0.008202103,-1.03129101,0.40740647,6.374008086,-3.748669377,-2.682993107,-9.465615609,-9.77953491,-9.350486957
114,8.66E-73,5.61E-37,2.42E-71,8.18E-38,0.345410554,0.02,0.001012058,-12559.23556,0,4.44E-16,0,7.20E-03,0.054666399,2.858959455,0.008200441,-1.031293008,0.40740176,6.373953548,-3.748989309,-2.684053109,-9.477542606,-9.77954218,-9.355124526
115,2.87E-73,3.19E-37,9.53E-73,8.18E-38,0.34538138,0.02,0.001012058,-12559.23614,0,4.44E-16,0,7.15E-03,0.054614962,2.855873986,0.008200423,-1.031293553,0.407367497,6.370219922,-3.749009401,-2.684911253,-9.477545214,-9.780352953,-9.368298707
116,8.90E-76,5.77E-38,9.18E-73,7.69E-38,0.344835844,0.02,0.001012058,-12559.23614,0,4.44E-16,0,7.15E-03,0.05077823,2.854022521,0.008193858,-1.031295883,0.407367473,6.370217346,-3.749013039,-2.685987953,-9.477689198,-9.780779968,-9.376604052
117,6.14E-76,1.78E-38,2.16E-73,1.36E-38,0.344752996,0.02,0.000988646,-12559.23615,0,4.44E-16,0,7.09E-03,0.048544942,2.85402252,0.008187743,-1.031296767,0.407355898,6.369882181,-3.749077126,-2.686757693,-9.478001595,-9.780781655,-9.408068396
118,5.20E-77,1.35E-38,6.56E-74,1.30E-38,0.344612852,0.02,0.000988646,-12559.23616,0,4.44E-16,0,7.01E-03,0.048517087,2.853775165,0.008179888,-1.031344653,0.407354201,6.369834832,-3.749087494,-2.687057813,-9.47846464,-9.8056244,-9.40809292
119,1.48E-77,9.28E-39,2.36E-76,5.86E-39,0.344604851,0.02,0.000980685,-12559.23654,0,4.44E-16,0,6.90E-03,0.046643888,2.85373148,0.008155337,-1.031352514,0.407353063,6.369725759,-3.749095419,-2.688734972,-9.483926482,-9.807478989,-9.408175443
120,8.07E-78,1.80E-39,2.31E-76,3.76E-40,0.344604394,0.02,0.000980685,-12559.23668,0,4.44E-16,0,6.81E-03,0.045486035,2.853726927,0.008155214,-1.031352539,0.407350601,6.368924242,-3.749104765,-2.689695982,-9.494553193,-9.80919035,-9.408415342
121,6.65E-78,1.34E-39,2.26E-76,3.65E-40,0.344604278,0.02,0.000980685,-12559.23715,0,4.44E-16,0,6.60E-03,0.044917152,2.853725422,0.008150158,-1.031354885,0.407349626,6.368033807,-3.749107121,-2.690774958,-9.495069694,-9.810656232,-9.40966767
122,6.05E-78,5.18E-40,1.45E-77,2.50E-40,0.344530438,0.02,0.00092871,-12560.1802,0,4.44E-16,0,6.50E-03,0.043997606,2.853709407,0.008141263,-1.031356572,0.40732901,6.367577144,-3.74913049,-2.690927601,-9.517531332,-9.816131864,-9.40981278
123,1.99E-78,4.80E-40,8.83E-79,9.66E-42,0.344476674,0.02,0.000921598,-12560.18025,0,4.44E-16,0,6.35E-03,0.042074962,2.853708018,0.00814035,-1.031357864,0.407327298,6.366065392,-3.74913207,-2.691088749,-9.5177322,-9.842677616,-9.418408883
124,1.03E-79,2.52E-40,1.20E-79,7.71E-42,0.344464076,0.02,0.000921598,-12560.1805,0,4.44E-16,0,6.35E-03,0.039197017,2.853693665,0.008138907,-1.031370079,0.40732081,6.366038922,-3.749151945,-2.691149844,-9.517744884,-9.843227348,-9.418412552
125,3.18E-81,3.07E-41,1.20E-79,1.67E-42,0.344463633,0.02,0.000894744,-12560.18121,0,4.44E-16,0,6.35E-03,0.03917491,2.853676031,0.008138296,-1.031406204,0.407308723,6.36546468,-3.749174381,-2.691366464,-9.5177466,-9.843424295,-9.41841499
126,1.17E-81,1.20E-41,4.87E-80,1.17E-42,0.344463271,0.02,0.000894744,-12560.18166,0,4.44E-16,0,6.12E-03,0.039161669,2.853675533,0.008138007,-1.031410146,0.407285588,6.365416321,-3.749182467,-2.692786182,-9.517835367,-9.843424683,-9.427261144
127,3.99E-82,9.33E-42,2.49E-81,1.92E-43,0.344397761,0.02,0.000894744,-12560.18176,0,4.44E-16,0,5.97E-03,0.039090049,2.85367552,0.008016446,-1.031415422,0.407283484,6.365242536,-3.749182653,-2.692961752,-9.54115979,-9.843432232,-9.427625398
128,1.63E-83,3.49E-42,2.04E-82,1.38E-43,0.344397758,0.02,0.000888979,-12560.18177,0,4.44E-16,0,5.83E-03,0.0390406,2.853675517,0.008016068,-1.031420399,0.407282837,6.364418215,-3.749185243,-2.694087424,-9.575118702,-9.843456963,-9.427703524
129,1.13E-84,2.89E-43,6.17E-84,5.07E-44,0.344373956,0.02,0.000888979,-12560.1825,0,4.44E-16,0,5.81E-03,0.038963145,2.853673507,0.007985155,-1.031423062,0.407282705,6.364005174,-3.749186557,-2.697248471,-9.575127724,-9.843596829,-9.427742157
130,1.03E-84,1.29E-43,5.21E-85,2.89E-44,0.344371541,0.02,0.000888979,-12560.18256,0,4.44E-16,0,5.80E-03,0.038704238,2.853551832,0.00796157,-1.031424445,0.407281025,6.362989381,-3.749206682,-2.697752596,-9.575792452,-9.844803619,-9.428170051
131,7.46E-85,5.55E-44,6.61E-86,1.06E-44,0.344355985,0.02,0.00088887,-12560.18256,0,4.44E-16,0,5.76E-03,0.038676649,2.853551822,0.007961193,-1.03142821,0.407279338,6.360945941,-3.749208866,-2.697907401,-9.576583078,-9.846394119,-9.428919242
132,2.57E-85,3.19E-44,1.37E-86,9.38E-45,0.344329413,0.02,0.000876848,-12560.18256,0,4.44E-16,0,5.73E-03,0.03864331,2.853551821,0.00789652,-1.031429449,0.40726261,6.358045905,-3.74921627,-2.699583794,-9.578504757,-9.852936755,-9.428934336
133,1.25E-85,2.97E-44,2.71E-87,7.86E-45,0.344274278,0.02,0.000876848,-12560.18721,0,4.44E-16,0,5.72E-03,0.038643262,2.853546534,0.007751569,-1.031429663,0.407255707,6.358042974,-3.74921628,-2.700912115,-9.578574724,-9.852942335,-9.429213197
134,1.24E-85,2.23E-45,7.42E-88,5.92E-46,0.344273408,0.02,0.000876848,-12560.18757,0,4.44E-16,0,5.72E-03,0.038604662,2.853546518,0.0075989,-1.031430292,0.406890648,6.356680674,-3.7492271,-2.701048555,-9.583559188,-9.852950787,-9.429228116
135,1.91E-86,9.75E-46,4.75E-89,1.26E-46,0.344230254,0.02,0.000876848,-12560.18757,0,4.44E-16,0,5.25E-03,0.038588028,2.853494663,0.007592034,-1.031430955,0.405837924,6.356655653,-3.749235553,-2.701962942,-9.595605958,-9.853139759,-9.429236575
136,1.13E-86,8.10E-46,4.58E-89,6.49E-47,0.344226919,0.02,0.000876848,-12560.18763,0,4.44E-16,0,5.07E-03,0.038510254,2.853480825,0.007589298,-1.03143416,0.405466392,6.35653526,-3.749237133,-2.703443811,-9.595804249,-9.866466378,-9.429250845
137,3.05E-87,3.79E-46,3.75E-90,1.72E-47,0.344214842,0.02,0.000872307,-12560.18763,0,4.44E-16,0,5.04E-03,0.038263419,2.834529415,0.007588415,-1.0314345,0.404996256,6.352670202,-3.74923869,-2.704455347,-9.595831208,-9.868592423,-9.429308711
138,2.83E-87,5.52E-47,1.07E-90,1.68E-47,0.344211744,0.02,0.000872307,-12560.18873,0,4.44E-16,0,5.04E-03,0.038108773,2.834484969,0.007587855,-1.031434634,0.404962382,6.351387843,-3.749318236,-2.70500848,-9.595916062,-9.869597832,-9.42939906
139,2.53E-87,1.47E-47,2.45E-91,6.03E-48,0.344098593,0.02,0.000872307,-12560.18921,0,4.44E-16,0,5.00E-03,0.037945375,2.818049017,0.007587776,-1.031437112,0.40397617,6.351254559,-3.749326561,-2.706072576,-9.603493551,-9.869663827,-9.429422881
140,2.53E-87,9.20E-48,1.26E-91,3.89E-48,0.344096233,0.02,0.000870276,-12560.18957,0,4.44E-16,0,4.99E-03,0.037856396,2.817836625,0.007579481,-1.031439687,0.403975888,6.351147897,-3.749777975,-2.706742184,-9.605999772,-9.869776871,-9.429435387
141,3.35E-88,1.20E-48,4.68E-92,7.13E-49,0.344081654,0.02,0.000858875,-12560.19008,0,4.44E-16,0,4.98E-03,0.036989873,2.817836535,0.007560841,-1.03144021,0.403586869,6.351144221,-3.749796541,-2.709143108,-9.6079343,-9.875700988,-9.43204361
142,1.83E-89,9.80E-50,2.34E-92,4.37E-49,0.344080928,0.02,0.000858875,-12560.19008,0,4.44E-16,0,4.98E-03,0.036310066,2.813763894,0.007558433,-1.031442596,0.403586397,6.351011628,-3.749848113,-2.709803658,-9.607955506,-9.893779768,-9.527065634
143,1.78E-89,5.57E-50,1.24E-92,1.97E-49,0.344076742,0.02,0.000858875,-12560.19008,0,4.44E-16,0,4.97E-03,0.035040745,2.81376362,0.007558222,-1.031442993,0.403585386,6.350920215,-3.749857084,-2.710896501,-9.611293956,-9.911177481,-9.527166539
144,1.72E-90,3.98E-50,7.03E-93,8.80E-51,0.344076658,0.02,0.000833972,-12560.19009,0,4.44E-16,0,4.97E-03,0.034942838,2.8137633,0.007557569,-1.031443303,0.403584827,6.350919602,-3.74985925,-2.711800279,-9.611305621,-9.911273538,-9.529197327
145,4.87E-91,6.36E-51,9.67E-94,4.36E-51,0.344022469,0.02,0.000831314,-12560.19051,0,4.44E-16,0,4.93E-03,0.034524265,2.813762795,0.007556355,-1.031443439,0.403578333,6.350778741,-3.749879125,-2.712260762,-9.61139446,-9.91166799,-9.529300071
146,4.39E-91,1.44E-51,1.17E-94,2.51E-51,0.344017256,0.02,0.000831183,-12560.19051,0,4.44E-16,0,4.93E-03,0.03306851,2.813628193,0.007556024,-1.03144357,0.403572099,6.350771924,-3.749895367,-2.712782905,-9.611411145,-9.911795723,-9.529888533
147,9.54E-92,1.03E-51,6.21E-95,8.72E-53,0.343967627,0.02,0.000803142,-12560.19051,0,4.44E-16,0,4.93E-03,0.032996443,2.813627741,0.007551803,-1.031444744,0.403571909,6.350771361,-3.749959986,-2.713801404,-9.611413733,-9.911796969,-9.530290256
148,1.11E-92,9.51E-52,8.00E-97,8.14E-53,0.343966031,0.02,0.000801489,-12560.19051,0,4.44E-16,0,4.92E-03,0.032887776,2.813625208,0.007551649,-1.031473272,0.403571607,6.350771158,-3.749962794,-2.714501058,-9.611439265,-9.911846052,-9.53200307
149,1.06E-94,4.42E-52,7.30E-97,9.59E-54,0.343965583,0.02,0.000785899,-12560.19051,0,4.44E-16,0,4.92E-03,0.032885036,2.813625201,0.007544286,-1.031475443,0.403565018,6.350758913,-3.749965072,-2.715044015,-9.611995094,-9.914520942,-9.532004385
150,1.06E-94,3.66E-52,2.49E-98,6.03E-54,0.343964805,0.02,0.000785899,-12560.19051,0,4.44E-16,0,4.86E-03,0.032880948,2.81362034,0.007539274,-1.031477297,0.403564858,6.349698479,-3.749976984,-2.715597589,-9.612030642,-9.914858548,-9.532152251
151,3.97E-95,1.49E-52,1.09E-98,4.73E-54,0.340936823,0.02,0.000785899,-12560.19051,0,4.44E-16,0,4.82E-03,0.03287897,2.813618876,0.007539095,-1.03148383,0.403452031,6.349649796,-3.750002771,-2.716824399,-9.612035436,-9.914868824,-9.532154473
152,2.74E-97,2.95E-53,1.16E-100,1.47E-54,0.340936729,0.02,0.000781574,-12560.19051,0,4.44E-16,0,4.81E-03,0.032868232,2.723262137,0.007521716,-1.031484315,0.403452001,6.349524039,-3.75001237,-2.719972908,-9.612035535,-9.914875117,-9.535586168
153,2.74E-97,2.38E-53,6.51E-101,2.86E-55,0.34081716,0.02,0.000781574,-12560.19296,0,4.44E-16,0,4.79E-03,0.032834079,2.721034705,0.007521433,-1.031490648,0.403451344,6.349523565,-3.750034635,-2.721004998,-9.612135823,-9.914945181,-9.547509628
154,1.48E-98,1.10E-53,4.57E-101,2.43E-55,0.335306806,0.02,0.000764121,-12560.19298,0,4.44E-16,0,4.79E-03,0.032789985,2.721033486,0.007519633,-1.031491072,0.403401375,6.349491965,-3.750045642,-2.721350614,-9.612252309,-9.914947282,-9.548275045
155,4.46E-99,7.27E-54,4.14E-101,1.87E-55,0.333302661,0.02,0.000764121,-12560.19305,0,4.44E-16,0,4.78E-03,0.03278859,2.719821958,0.007369393,-1.031492833,0.403400392,6.349423022,-3.750053855,-2.722207635,-9.612314584,-9.916044621,-9.548333813
156,3.46E-99,2.99E-54,9.09E-102,8.13E-56,0.333220217,0.02,0.000763326,-12560.19308,0,4.44E-16,0,4.78E-03,0.03270725,2.719781845,0.007329605,-1.031499483,0.403396917,6.34939509,-3.750057172,-2.723693819,-9.612314741,-9.917523024,-9.548335463
157,1.29E-99,1.81E-54,3.31E-102,3.50E-56,0.333192891,0.02,0.000763326,-12560.19309,0,4.44E-16,0,4.75E-03,0.032628021,2.719781837,0.007327095,-1.031505955,0.403396511,6.349382649,-3.750060075,-2.724556463,-9.612317383,-9.917601646,-9.587346342
158,2.73E-101,9.55E-56,4.16E-103,8.74E-57,0.3331912,0.02,0.000759963,-12560.19309,0,4.44E-16,0,4.68E-03,0.032036906,2.719688871,0.007322257,-1.031505969,0.40338229,6.349233926,-3.750063941,-2.724912193,-9.6123174,-9.929264495,-9.589011081
159,2.73E-101,9.24E-56,3.30E-104,6.34E-57,0.329717402,0.02,0.000759963,-12560.19309,0,4.44E-16,0,4.67E-03,0.031769242,2.719688345,0.007309637,-1.031506303,0.403381335,6.349206282,-3.750067064,-2.726177066,-9.635968777,-9.92946295,-9.589389805
160,6.82E-102,7.58E-56,1.77E-104,2.34E-57,0.329717346,0.02,0.000759963,-12560.19309,0,4.44E-16,0,4.66E-03,0.031764997,2.719664583,0.007282972,-1.031506454,0.403381214,6.349202582,-3.750067876,-2.72710377,-9.635968973,-9.929927573,-9.599565942
161,6.49E-102,5.18E-56,9.19E-105,1.19E-57,0.329656081,0.02,0.000759963,-12560.19309,0,4.44E-16,0,4.19E-03,0.031402533,2.719663706,0.007282239,-1.031508585,0.403380691,6.349151275,-3.750185515,-2.727390435,-9.635969375,-9.929936684,-9.599581408
162,1.87E-102,4.39E-56,7.49E-105,9.43E-58,0.329605657,0.02,0.000722502,-12560.19309,0,4.44E-16,0,4.00E-03,0.031186231,2.719663682,0.007269362,-1.03150872,0.402093251,6.349083916,-3.750197834,-2.728946274,-9.63676932,-9.929970577,-9.6358157
163,3.03E-104,2.84E-56,4.69E-106,8.04E-58,0.329539496,0.02,0.000722502,-12560.19394,0,4.44E-16,0,3.96E-03,0.030978521,2.719662921,0.007260118,-1.031510421,0.402091974,6.349078086,-3.75020281,-2.730543791,-9.637047821,-9.930440901,-9.667406682
164,7.48E-105,1.31E-56,1.01E-106,2.85E-58,0.329526036,0.02,0.000722502,-12560.19394,0,4.44E-16,0,3.96E-03,0.030968245,2.719662861,0.007259144,-1.031510445,0.401225187,6.349070299,-3.75020348,-2.731071069,-9.638539625,-9.93067612,-9.66903782
165,5.55E-105,2.43E-57,1.01E-107,5.97E-59,0.329239717,0.02,0.000722502,-12560.19394,0,4.44E-16,0,3.94E-03,0.030902579,2.719662407,0.007258792,-1.031510455,0.401208267,6.349003716,-3.75020607,-2.731564035,-9.638569262,-9.930924709,-9.678813065
166,4.17E-105,2.43E-57,3.79E-108,3.01E-59,0.322568291,0.02,0.000722502,-12560.19394,0,4.44E-16,0,3.93E-03,0.030845807,2.719662403,0.007253919,-1.031510672,0.401207815,6.349001759,-3.750207309,-2.731726374,-9.672352609,-9.930992818,-9.736259538
167,1.38E-105,1.73E-57,1.61E-108,2.60E-59,0.32256382,0.02,0.000722502,-12560.19394,0.00E+00,4.44E-16,0,3.93E-03,0.030831415,2.703682874,0.007218459,-1.031510737,0.401204759,6.348988574,-3.750207757,-2.731775586,-9.672352707,-9.931492951,-9.736275756
168,1.18E-105,2.97E-58,5.79E-109,1.60E-59,0.322563652,0.02,0.000722502,-12560.19394,0.00E+00,4.44E-16,0,3.91E-03,0.030231448,2.605041627,0.007200193,-1.0315139,0.401204444,6.34897749,-3.750276427,-2.731854518,-9.672374749,-9.934249059,-9.736297805
169,1.85E-107,1.56E-58,5.64E-109,1.41E-59,0.321634956,0.02,0.000710278,-12560.19394,0.00E+00,4.44E-16,0,3.91E-03,0.02906644,2.571474554,0.007177454,-1.031514053,0.401204423,6.348955555,-3.750298624,-2.732565389,-9.675468063,-9.934257417,-9.737237628
170,1.85E-107,1.51E-58,3.71E-109,4.90E-60,0.321486572,0.02,0.000710278,-12560.19394,0.00E+00,4.44E-16,0,3.91E-03,0.028583994,2.569418644,0.007177212,-1.031514583,0.401203597,6.348954712,-3.750298935,-2.734285872,-9.677211921,-9.934257454,-9.737257757
171,7.44E-108,1.17E-58,5.65E-112,9.58E-61,0.321477469,0.02,0.000710278,-12560.19394,0.00E+00,4.44E-16,0,3.91E-03,0.027821423,2.569418643,0.007163977,-1.031515214,0.401198628,6.348931053,-3.750299965,-2.73506874,-9.677788324,-9.934273248,-9.740803225
172,7.35E-108,7.84E-59,5.53E-112,2.08E-61,0.321477355,0.02,0.000710278,-12560.19395,0.00E+00,4.44E-16,0,3.91E-03,0.027765038,2.569415884,0.007129548,-1.031515382,0.401161104,6.348203636,-3.750301756,-2.735420956,-9.705970021,-9.934501576,-9.742696114
173,2.53E-110,4.39E-59,4.92E-113,2.02E-61,0.321477325,0.02,0.000709026,-12560.19397,0.00E+00,4.44E-16,0,3.91E-03,0.027758627,2.569414733,0.007126508,-1.031517046,0.399552655,6.348202466,-3.75030561,-2.735601848,-9.714827682,-9.934506869,-9.742761941
174,1.19E-110,2.48E-59,4.24E-113,1.35E-61,0.321477291,0.02,0.000709026,-12560.19397,0.00E+00,4.44E-16,0,3.90E-03,0.027757331,2.569414654,0.007126409,-1.031517145,0.399551057,6.348192982,-3.750313476,-2.735801013,-9.715003082,-9.934635724,-9.74280371
175,1.19E-110,1.86E-59,1.42E-113,7.25E-62,0.321463399,0.02,0.000672719,-12560.19398,0.00E+00,4.44E-16,0,3.90E-03,0.027743328,2.569412488,0.007126359,-1.031518431,0.399550082,6.348109737,-3.750314482,-2.736384244,-9.715032777,-9.934672079,-9.746562994
176,4.73E-111,6.21E-60,6.29E-114,6.10E-62,0.321461453,0.02,0.000666509,-12560.19398,0.00E+00,4.44E-16,0,3.86E-03,0.027741586,2.56811742,0.007125614,-1.031519003,0.399377118,6.348024195,-3.750314861,-2.73641395,-9.715187835,-9.946243718,-9.748804746
177,2.12E-111,3.94E-60,2.37E-114,2.24E-62,0.321337622,0.02,0.000666509,-12560.19398,0.00E+00,4.44E-16,0,3.83E-03,0.027740225,2.56811198,0.007123825,-1.031519066,0.399313418,6.342663897,-3.750321481,-2.73644458,-9.715196043,-9.946250153,-9.748810061
178,1.71E-114,1.61E-60,1.05E-115,1.77E-62,0.321279421,0.02,0.000666509,-12560.19398,0.00E+00,4.44E-16,0,3.83E-03,0.027738848,2.568110843,0.007092447,-1.031520241,0.399311889,6.34208109,-3.750328189,-2.736496762,-9.715196115,-9.946423617,-9.748815517
179,1.71E-114,8.28E-61,8.72E-116,1.46E-62,0.321277742,0.02,0.000666509,-12560.19398,0.00E+00,4.44E-16,0,3.83E-03,0.027714942,2.565530568,0.006925508,-1.031520451,0.399135091,6.341905895,-3.750332524,-2.736738511,-9.721796045,-9.946425021,-9.748848282
180,1.25E-114,2.74E-61,9.86E-117,7.61E-63,0.321179523,0.02,0.000666509,-12560.19398,0.00E+00,4.44E-16,0,3.68E-03,0.027647515,2.548829737,0.006917401,-1.031520456,0.399088467,6.341304812,-3.750339498,-2.738195597,-9.721796048,-9.946425174,-9.748851705
181,3.34E-115,2.08E-62,1.19E-117,1.73E-63,0.321169793,0.02,0.000666509,-12560.19399,0.00E+00,4.44E-16,0,3.68E-03,0.027308982,2.547834762,0.006916202,-1.031520529,0.399088466,6.341297721,-3.750346,-2.7386734,-9.721813658,-9.946680689,-9.748852105
182,2.09E-118,1.54E-62,2.62E-118,1.66E-63,0.321166595,0.02,0.000666509,-12560.19399,0.00E+00,4.44E-16,0,3.67E-03,0.027248103,2.544989191,0.006890029,-1.031520757,0.398965729,6.34105677,-3.750347152,-2.738930217,-9.721818071,-9.946757322,-9.749176335
183,2.08E-118,3.53E-63,2.17E-119,8.13E-64,0.321166498,0.02,0.000666509,-12560.19399,0.00E+00,4.44E-16,0,3.66E-03,0.026871107,2.544975162,0.006884823,-1.031521183,0.398965673,6.333332535,-3.750348155,-2.739483749,-9.721818133,-9.946976967,-9.749658872
184,1.63E-119,3.53E-63,5.76E-120,7.40E-64,0.320713778,0.02,0.000666509,-12560.19399,0.00E+00,4.44E-16,0,3.66E-03,0.026715139,2.544963964,0.006883602,-1.031522307,0.398964923,6.331657303,-3.750351585,-2.74053958,-9.72181828,-9.946992893,-9.754526562
185,2.92E-120,8.41E-64,6.86E-122,3.26E-64,0.320713771,0.02,0.000661422,-12560.19399,0.00E+00,4.44E-16,0,3.66E-03,0.026686095,2.544955129,0.006882094,-1.031522393,0.398894247,6.330275623,-3.750352188,-2.741054549,-9.721818304,-9.947053725,-9.754529988
186,7.54E-121,2.14E-64,1.72E-122,1.66E-64,0.320713767,0.02,0.000661422,-12560.194,0.00E+00,4.44E-16,0,3.66E-03,0.026640168,2.544948409,0.006880841,-1.031531021,0.398890897,6.329414391,-3.750352433,-2.741089573,-9.721829877,-9.947122949,-9.754930514
187,2.18E-122,2.14E-64,1.51E-122,1.66E-64,0.320712833,0.02,0.000660032,-12560.19407,0.00E+00,4.44E-16,0,3.48E-03,0.026639189,2.544946458,0.006880832,-1.031531061,0.398889849,6.329413362,-3.750354406,-2.7414458,-9.721887776,-9.947126697,-9.757517851
188,1.84E-122,5.25E-65,1.23E-122,6.15E-65,0.320712807,0.02,0.000660032,-12560.19407,0.00E+00,4.44E-16,0,3.12E-03,0.02662587,2.544878835,0.006861348,-1.031531573,0.398887588,6.329400338,-3.75035561,-2.74152621,-9.721888943,-9.9471288,-9.757594264
189,5.40E-123,2.44E-65,1.05E-124,1.50E-65,0.320712564,0.02,0.000660032,-12560.19408,0.00E+00,4.44E-16,0,3.06E-03,0.026620398,2.544822527,0.006729155,-1.031532087,0.398871451,6.32939683,-3.750361353,-2.741831203,-9.721889136,-9.957513728,-9.757775988
190,1.81E-124,8.89E-66,9.86E-125,1.50E-65,0.320712555,0.02,0.000660032,-12560.19408,0.00E+00,4.44E-16,0,2.96E-03,0.026610942,2.544813848,0.006682971,-1.031532302,0.398871446,6.328682235,-3.75036292,-2.741997276,-9.721892406,-9.957513868,-9.757776163
